id,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12
tt0430357,tt0257076,tt1152836,tt0369339,tt0248667,tt0292506,tt0086759,tt0140352,tt2717822,tt0091474,tt0431197,tt0120188,tt0083190
tt0037075,tt11879314,tt0033873,tt0035966,tt1309388,tt0089491,tt0037469,tt0060860,tt0072030,tt0029808,tt0047484,tt0033486,tt0038417
tt0363095,tt0099173,tt0348121,tt4771896,tt0113690,tt0884763,tt0118604,tt0325655,tt0253827,tt1401143,tt0298504,tt0189998,tt0280269
tt0094057,tt0094793,tt0083624,tt0099611,tt0098354,tt0081114,tt0940867,tt0095583,tt0082748,tt0091083,tt0099180,tt0112643,tt0080040
tt0108583,tt0090798,tt0093393,tt0101798,tt0106438,tt0099634,tt0076240,tt0088722,tt0096416,tt0081613,tt0075177,tt0098101,tt0080920
tt0112461,tt0108550,tt0108330,tt0163978,tt0117509,tt0959337,tt0116999,tt0114702,tt0120744,tt0338751,tt0217505,tt0450259,tt1343092
tt0044533,tt0043503,tt0045544,tt0039305,tt0047985,tt0037611,tt0041967,tt0042324,tt0034449,tt0048291,tt0044040,tt0041555,tt0034513
tt0098156,tt0092549,tt0121694,tt0130236,tt0093146,tt0089254,tt0092848,tt0155350,tt0095583,tt0097365,tt0174605,tt0076271,tt3794120
tt0018037,tt0018578,tt0018806,tt0018455,tt0004972,tt0006864,tt0015772,tt0024034,tt0015624,tt0018839,tt0021079,tt0016220,tt0018217
tt0029650,tt0023993,tt0026261,tt0029058,tt0025101,tt0026413,tt0030755,tt0023491,tt0026388,tt0029217,tt0022735,tt0031516,tt0025330
tt0320691,tt0401855,tt0834001,tt1496025,tt3717252,tt0338526,tt0120804,tt0187738,tt2381375,tt0120611,tt0411477,tt0167190,tt0432021
tt0318761,tt0406650,tt1532503,tt0479289,tt0280760,tt0995716,tt0119502,tt0107426,tt4385888,tt0116289,tt1134629,tt8343652,tt0204626
tt0318627,tt0432021,tt1220634,tt0120804,tt1855325,tt2592614,tt0834001,tt1496025,tt0401855,tt0320691,tt0187738,tt3717252,tt5776208
tt0120859,tt0205484,tt0157075,tt0120376,tt0114616,tt0122946,tt0183808,tt0123034,tt0407269,tt0123036,tt0132920,tt0420560,tt0120820
tt0102685,tt0111257,tt0098206,tt2058673,tt0099653,tt0106977,tt0119094,tt0117500,tt0096928,tt0118880,tt0099810,tt0111503,tt0083944
tt0080149,tt0094888,tt0075276,tt0071691,tt0074626,tt0200849,tt0083946,tt0068182,tt0079641,tt0065436,tt0067085,tt0067324,tt0088412
tt0792965,tt0482088,tt1828995,tt1529569,tt1654829,tt1937118,tt0409184,tt1035736,tt0364517,tt0281994,tt0287986,tt5252396,tt0291579
tt0086232,tt0088390,tt0080453,tt0099850,tt0078400,tt0086361,tt0114324,tt0117765,tt0036323,tt1381404,tt0080116,tt0104549,tt0095014
tt0313550,tt0253378,tt0156906,tt0403692,tt0116005,tt1275891,tt0461795,tt1714878,tt1452626,tt1176096,tt0835787,tt1922561,tt2576522
tt0065398,tt0067119,tt0070294,tt0065206,tt1391034,tt0065737,tt0075382,tt0068727,tt0067229,tt0067681,tt0076630,tt0038975,tt0078259
tt0048445,tt0049055,tt0052225,tt0049408,tt0047472,tt0048140,tt0216048,tt0038116,tt0045963,tt0046807,tt0045591,tt0042200,tt0056891
tt0430239,tt3130022,tt1964777,tt0414161,tt7165212,tt1326201,tt4002136,tt0486569,tt4852174,tt0415345,tt0827782,tt2093965,tt0950727
tt0316654,tt0145487,tt0413300,tt0948470,tt1872181,tt2250912,tt6320628,tt0371746,tt1300854,tt0848228,tt0458339,tt1843866,tt1228705
tt0095382,tt0091278,tt0103617,tt0113438,tt0099587,tt0087231,tt0100232,tt0099575,tt0080736,tt0103112,tt0100135,tt0107286,tt0096316
tt0050397,tt0040552,tt0046076,tt0044331,tt0046269,tt0038178,tt0039337,tt0053351,tt0048719,tt0032823,tt0050815,tt0049973,tt0050805
tt0109340,tt0043362,tt0084884,tt0063646,tt0056671,tt2188925,tt0098813,tt0089009,tt0115012,tt0050781,tt0096540,tt0217894,tt0085461
tt0063462,tt0071230,tt0072431,tt0395251,tt0075222,tt0076141,tt0082517,tt0066495,tt0094012,tt0023969,tt0107977,tt0080339,tt0086450
tt0785006,tt0479500,tt0429591,tt1014775,tt1196339,tt0367088,tt0493949,tt1369845,tt1071358,tt0396652,tt1252380,tt1055366,tt0393735
tt0106937,tt0106936,tt0108281,tt0108592,tt0105839,tt0108593,tt0110054,tt0120530,tt0103285,tt0108624,tt0111835,tt0103295,tt0079891
tt0106185,tt0896923,tt0095564,tt0115591,tt0108388,tt0080157,tt0156841,tt0128278,tt0094955,tt0089239,tt0102595,tt0086280,tt0092632
tt0090094,tt0084556,tt0090837,tt0083624,tt0094793,tt0098354,tt0087015,tt0091630,tt0095583,tt0091083,tt0099611,tt0091223,tt0095925
tt0107949,tt0120610,tt0083624,tt0082334,tt0102072,tt0106253,tt0264935,tt0804461,tt0102915,tt0104823,tt0107843,tt0099021,tt0117096
tt0111255,tt0112401,tt0098439,tt0090859,tt0097770,tt0116040,tt0113492,tt0093692,tt0106582,tt0106697,tt0208988,tt0118887,tt0160184
tt0108308,tt0103060,tt0100758,tt0453556,tt0131613,tt0127388,tt0145104,tt1877889,tt0113820,tt0103596,tt0122718,tt0108258,tt0113419
tt0041098,tt0042179,tt0044851,tt0040652,tt0043255,tt0047794,tt0047795,tt0040582,tt0045468,tt0041085,tt0033436,tt0037027,tt0035555
tt0034240,tt0033804,tt0035169,tt0032554,tt0037077,tt0036891,tt0032338,tt0040919,tt0034881,tt0038369,tt0028010,tt0035432,tt0023969
tt0310910,tt0313542,tt0928124,tt0454839,tt1103256,tt3610576,tt0403407,tt0308878,tt3355510,tt0221889,tt0119347,tt0208874,tt13250112
tt0039302,tt0040506,tt0038355,tt0037382,tt0033717,tt0039305,tt0042593,tt0047985,tt0037008,tt0033870,tt0033149,tt0042208,tt0038854
tt0066266,tt0072608,tt0084049,tt0079180,tt0070895,tt0060636,tt0066402,tt0070605,tt0077663,tt0072289,tt0074749,tt0198999,tt0078902
tt0289043,tt0463854,tt10548174,tt1060277,tt1132131,tt0448134,tt0363547,tt0884328,tt1179933,tt0365748,tt1259521,tt1156398,tt0387564
tt0119731,tt0107969,tt0109676,tt0120873,tt0105104,tt0160009,tt0113501,tt0113845,tt0106455,tt0109303,tt0116253,tt0349889,tt0105690
tt0051525,tt0057251,tt0061735,tt0061811,tt0089010,tt0053793,tt0059573,tt0055353,tt0047885,tt0053946,tt0051036,tt0055798,tt0044391
tt0990361,tt2354215,tt0940782,tt0485241,tt0808339,tt1723047,tt3658772,tt6130310,tt0847743,tt1094668,tt2438644,tt4943706,tt1194616
tt0094957,tt0096183,tt5592796,tt0105698,tt0114344,tt0091083,tt0078335,tt0077944,tt0091289,tt0098328,tt0067931,tt0079031,tt0090915
tt0072764,tt0065524,tt0071281,tt0069848,tt0069847,tt0068339,tt0064132,tt0066895,tt0066894,tt0064133,tt0061450,tt0065525,tt0074286
tt0084728,tt0077944,tt0074404,tt0073765,tt0077318,tt0082956,tt0074422,tt0079596,tt0095305,tt0085872,tt0077986,tt3735686,tt0067929
tt0118301,tt0127723,tt0240900,tt0273923,tt0138510,tt0110759,tt0200530,tt0165710,tt0119951,tt0131857,tt0756729,tt0139699,tt0118604
tt0201394,tt0293176,tt0165454,tt0100588,tt0368089,tt0115927,tt0101486,tt0114463,tt0105063,tt0760187,tt0266747,tt0099332,tt2180168
tt0083907,tt0092991,tt0106308,tt1288558,tt4189022,tt0072271,tt0087800,tt0093177,tt0063350,tt0070047,tt0074285,tt0080761,tt0084516
tt0075809,tt9382596,tt0073600,tt0067023,tt0085333,tt5817162,tt0096119,tt0079714,tt0080749,tt0079758,tt0082533,tt0068713,tt0089489
tt0045216,tt0042394,tt0038458,tt0042989,tt0037632,tt0039410,tt0040643,tt0038409,tt0043766,tt0044476,tt0043075,tt0045825,tt0039017
tt0119828,tt0216787,tt0108167,tt0118015,tt0106632,tt0081176,tt1156143,tt0498120,tt0356999,tt0374583,tt0060481,tt0115856,tt2751390
tt0076023,tt0080503,tt0080646,tt0078405,tt0075922,tt0084028,tt0082818,tt0082279,tt0136922,tt0075433,tt0078343,tt0079082,tt0090866
tt0200027,tt0263757,tt0112571,tt0114011,tt0151738,tt0120631,tt0120032,tt0293554,tt0361841,tt0239986,tt1172233,tt0806165,tt0252884
tt0080186,tt10196398,tt0086214,tt0063501,tt0071557,tt0063072,tt0087039,tt0082749,tt0053403,tt0094105,tt0081684,tt0083287,tt0070133
tt0487928,tt0112682,tt0185183,tt0221111,tt0084315,tt0810988,tt0244870,tt9544792,tt1034314,tt0857297,tt0364343,tt0091557,tt3013160
tt0113419,tt0122718,tt0110366,tt0107131,tt0106965,tt0110763,tt0070016,tt0095489,tt0101329,tt0092695,tt0116329,tt0100758,tt0103060
tt0062870,tt0064494,tt0066380,tt0066104,tt0064789,tt0063977,tt0062032,tt0067283,tt0075893,tt0065569,tt0218181,tt0083156,tt0056040
tt0107392,tt0472461,tt0087805,tt0199854,tt0113719,tt0109517,tt0101326,tt0116016,tt0098211,tt0102187,tt0106257,tt0112766,tt0119661
tt0062482,tt0062975,tt0032983,tt0052190,tt0064409,tt0051087,tt0065542,tt0060165,tt0047413,tt0049201,tt0059661,tt0061893,tt0062865
tt0021408,tt0037980,tt0038040,tt0039477,tt0050424,tt0028575,tt0041329,tt0023825,tt0026121,tt0028313,tt0026205,tt0025100,tt0034428
tt0106447,tt0092783,tt0110892,tt0085207,tt0108577,tt0091954,tt0099547,tt0117924,tt0101395,tt0088689,tt0104816,tt0089453,tt0102616
tt0800022,tt3833822,tt0368667,tt0279758,tt6805328,tt0054025,tt0118201,tt7434928,tt0106301,tt0115928,tt0041800,tt0105448,tt4035268
tt0022882,tt0021294,tt0021879,tt0024560,tt0021197,tt0026840,tt0025740,tt0025335,tt0040178,tt0027040,tt0054989,tt0030181,tt0029995
tt0075263,tt0076804,tt0070736,tt0072737,tt0080485,tt0087222,tt0072735,tt0071866,tt0080465,tt0079488,tt0092585,tt0082247,tt0091575
tt0096386,tt0112556,tt0100747,tt0274155,tt0118976,tt0078907,tt0086079,tt0084555,tt0120471,tt0114732,tt0077276,tt0109440,tt0119863
tt0081777,tt0086494,tt0077631,tt0078239,tt0084021,tt0037514,tt0046807,tt0049367,tt0080319,tt0076666,tt0070121,tt0080716,tt0080492
tt0080100,tt0089002,tt0109550,tt0085918,tt0100156,tt0084408,tt0069466,tt0080008,tt0091002,tt0075121,tt0164196,tt0085415,tt0857191
tt0206275,tt0462590,tt0486656,tt0322589,tt0204946,tt0263757,tt0256415,tt0403508,tt4693252,tt1023481,tt0200550,tt0259446,tt0777272
tt0105793,tt0108525,tt0118655,tt0145660,tt0295178,tt0114694,tt0096928,tt0116483,tt0115697,tt0094012,tt0374900,tt0112508,tt0080487
tt0086393,tt0081573,tt0094074,tt0078346,tt0348150,tt0839995,tt11217094,tt12060154,tt13302314,tt13464740,tt12221824,tt0088206,tt4341532
tt0367088,tt0285685,tt0196106,tt0330588,tt0785006,tt0479500,tt0140796,tt0429591,tt0120118,tt0453494,tt0476995,tt0116151,tt2014400
tt0368296,tt1653913,tt1590796,tt0161638,tt1425928,tt0267116,tt0066380,tt0891520,tt0275773,tt0070190,tt0217679,tt2396429,tt1050160
tt0115895,tt0274428,tt1037163,tt8359842,tt6775428,tt0477653,tt0445620,tt1090680,tt7083868,tt2369543,tt0243174,tt3815424,tt0387353
tt0120013,tt0119453,tt0113774,tt0117365,tt0095598,tt0097424,tt0240980,tt0180316,tt0114846,tt0120861,tt0097383,tt0104443,tt0183550
tt0186975,tt0204175,tt0192111,tt0295289,tt0234829,tt0164114,tt0160862,tt0124137,tt0184791,tt0206275,tt0319524,tt0202402,tt0460640
tt0119558,tt0056193,tt0309987,tt0328538,tt0213847,tt0172493,tt0159097,tt0117737,tt0101316,tt2278871,tt0947798,tt0106627,tt0112697
tt0095119,tt0094933,tt0097457,tt0090886,tt0080913,tt0109306,tt0079640,tt0092654,tt0090110,tt0088242,tt0094882,tt0113097,tt0102609
tt0809425,tt0120371,tt0058361,tt0106438,tt0269746,tt1100048,tt0119711,tt0084345,tt0377556,tt0193715,tt1922561,tt4944506,tt0063551
tt0081163,tt0083908,tt0077413,tt0094669,tt0090156,tt0091572,tt0090914,tt0055205,tt0058383,tt0058382,tt0071877,tt0104882,tt0057334
tt0458352,tt0377092,tt0212346,tt0251127,tt0337563,tt0795421,tt0147800,tt1282140,tt1041829,tt0100405,tt2361509,tt0250494,tt0112697
tt0040522,tt0022100,tt0033467,tt0044741,tt0045152,tt0053198,tt0042876,tt0017136,tt0050825,tt0052357,tt0050986,tt0053125,tt0043014
tt0176426,tt0118636,tt2237168,tt0293624,tt0105215,tt0372179,tt0133987,tt0199602,tt0221069,tt0285727,tt0800228,tt0102341,tt0118590
tt0247254,tt0252052,tt5254458,tt11203460,tt0109906,tt7817760,tt6196598,tt11102232,tt5347514,tt10980878,tt6867464,tt6977726,tt0115847
tt0082431,tt0083959,tt0084090,tt0080904,tt0079946,tt0082000,tt0089489,tt0090771,tt0080421,tt0096246,tt0069729,tt0086340,tt0093995
tt0067549,tt0070643,tt0078718,tt0064651,tt0075774,tt0070666,tt0080569,tt0072890,tt0101912,tt0118852,tt0067350,tt0098273,tt0097769
tt0061847,tt0060277,tt0053114,tt0058279,tt0055233,tt0056058,tt0053115,tt0056443,tt0058888,tt0059673,tt0058430,tt0047445,tt0080979
tt0036418,tt0044075,tt0032946,tt0038239,tt0035151,tt0031302,tt0032671,tt0032733,tt0026525,tt0042841,tt0041158,tt0037000,tt0031067
tt0105127,tt0066819,tt0075404,tt0095845,tt0315652,tt0097800,tt0112893,tt0109351,tt0098219,tt0099300,tt0096271,tt0098022,tt0204060
tt0086497,tt0082464,tt0089869,tt0053967,tt0086369,tt0130368,tt0083096,tt0077318,tt0095721,tt0381617,tt0088355,tt0096337,tt0084422
tt0368668,tt0173554,tt1077097,tt0374627,tt0259060,tt0314063,tt0310203,tt1235536,tt0116277,tt0120882,tt0295721,tt0426592,tt0288045
tt0463486,tt0322289,tt0078467,tt0102368,tt0111342,tt0120018,tt0405866,tt0232083,tt0096336,tt0164368,tt0901485,tt0070453,tt1188983
tt0326036,tt2604346,tt1736636,tt5029642,tt1479269,tt0399497,tt11269714,tt0367195,tt0113909,tt0216800,tt0220726,tt11132664,tt0415932
tt0112851,tt0285823,tt0104815,tt0116367,tt0120746,tt0985694,tt0401792,tt0386140,tt1077258,tt0102798,tt0458481,tt0110632,tt0113101
tt0079971,tt0071256,tt0099701,tt0066160,tt0068232,tt0063275,tt5169738,tt0070039,tt0067016,tt0062957,tt0056040,tt0070603,tt0086026
tt0120901,tt0117723,tt0110622,tt0157262,tt0102510,tt0112896,tt0095705,tt0083466,tt0107144,tt0102059,tt0100475,tt0150021,tt1467391
tt0088936,tt0085862,tt0089348,tt0102045,tt0095296,tt0083960,tt0087727,tt0089604,tt0099399,tt0107101,tt12236244,tt0082350,tt0081259
tt0765443,tt0399146,tt0278731,tt1571222,tt0898367,tt2172584,tt0094964,tt0120907,tt1480656,tt0086541,tt2936180,tt15482624,tt3553976
tt0116646,tt6460932,tt0112826,tt0119547,tt0104525,tt2403558,tt0177650,tt0119809,tt0100975,tt0165987,tt0119305,tt0106129,tt0096134
tt0065832,tt0075268,tt0080097,tt0089280,tt0087078,tt0321997,tt0115624,tt0088944,tt0082198,tt0095963,tt0089893,tt0400426,tt0417056
tt0086352,tt0087385,tt0089839,tt0088333,tt0084735,tt0087425,tt0086264,tt0089679,tt5974240,tt0287149,tt0077668,tt0084945,tt0085980
tt0303933,tt0775539,tt3520698,tt0466856,tt0337592,tt0403455,tt0365957,tt0297037,tt0301181,tt0199725,tt0339412,tt0303714,tt0161100
tt0133413,tt0168501,tt9471816,tt1249306,tt8595586,tt0085597,tt0319237,tt0791106,tt0098390,tt1267498,tt0417930,tt3056858,tt1655628
tt0492912,tt2425886,tt2083332,tt3487610,tt6958520,tt0072750,tt6450662,tt0899128,tt8640928,tt3520418,tt4267026,tt9728962,tt0887261
tt0119324,tt0114095,tt0118866,tt0124137,tt0308692,tt0192111,tt0116041,tt0197096,tt0311302,tt0118969,tt4033704,tt0119746,tt0311648
tt0940709,tt0286112,tt5273624,tt0118591,tt0485976,tt4644382,tt1424310,tt0496386,tt3331846,tt1155076,tt0453451,tt0406375,tt6157626
tt0080846,tt0084749,tt0087127,tt0092860,tt0086340,tt0083630,tt0090009,tt0085811,tt0087451,tt0095241,tt0088379,tt0085356,tt0088961
tt0988849,tt0880648,tt1476251,tt0443435,tt0453533,tt0492486,tt1928337,tt0810823,tt0415778,tt0433963,tt0804516,tt6633704,tt0290747
tt0090886,tt0083967,tt0090110,tt0087091,tt0100134,tt0109306,tt0088007,tt0087921,tt0095135,tt0092173,tt0101902,tt0095119,tt0092605
tt0084516,tt0070047,tt0087800,tt0074285,tt0080761,tt0091778,tt0075005,tt0087363,tt0099864,tt0091064,tt0093177,tt0083907,tt0117571
tt0160797,tt0269347,tt0264395,tt0159273,tt0120768,tt0144214,tt0120873,tt0109303,tt0292506,tt0244244,tt0115759,tt0119874,tt0095958
tt0023583,tt0024554,tt0025169,tt0035679,tt0033517,tt0033760,tt0024538,tt0023790,tt0025566,tt0016123,tt0032520,tt0029918,tt0040947
tt0106315,tt0100631,tt0102940,tt0087425,tt0088333,tt0114465,tt0253798,tt0102517,tt0110759,tt0086264,tt0107912,tt0101492,tt0106436
tt0075406,tt0076594,tt0050383,tt0076175,tt0067774,tt0074554,tt0059712,tt0043461,tt0055349,tt0064381,tt0059399,tt0072848,tt0051435
tt0009652,tt0008879,tt0005078,tt0010418,tt0010281,tt0009937,tt0010040,tt0009968,tt0010600,tt0003740,tt0008663,tt0009611,tt0008975
tt0477078,tt0342167,tt0874271,tt0913413,tt3714720,tt1879032,tt1018818,tt3704416,tt2474024,tt0210094,tt2265398,tt1468846,tt0421045
tt0417976,tt1726738,tt0851532,tt0332639,tt2259360,tt0457643,tt0120164,tt0465676,tt0116295,tt0162866,tt4851640,tt0101440,tt1919137
tt0222024,tt0385351,tt0227194,tt0172519,tt0115042,tt0164550,tt0113526,tt0136352,tt0172234,tt0114726,tt0136153,tt0222270,tt0151150
tt0074540,tt0075989,tt0097371,tt2499458,tt0079758,tt0076516,tt0075913,tt0069005,tt0072750,tt0076271,tt0083629,tt0094850,tt0085918
tt0164108,tt0117091,tt0433116,tt0082764,tt0079781,tt0089504,tt0101698,tt0206963,tt0174204,tt0110146,tt0120683,tt0111094,tt0116442
tt0180052,tt0297181,tt0284490,tt0144528,tt0477051,tt0120701,tt0119664,tt0104114,tt0099044,tt0117218,tt0131325,tt0763831,tt0114825
tt0305556,tt0072400,tt0026983,tt0383353,tt1320349,tt0239330,tt0250292,tt0339002,tt2822578,tt0255702,tt1748224,tt1031224,tt0203206
tt0039545,tt0037101,tt0039217,tt0041954,tt0039211,tt0035443,tt0039941,tt0033987,tt0039464,tt0038369,tt0039768,tt0040695,tt0033740
tt0091214,tt0098732,tt0104662,tt0113992,tt0104774,tt0117069,tt0089108,tt0070250,tt0071976,tt0121598,tt0193355,tt0145393,tt0119626
tt0109771,tt0244173,tt0190861,tt0095606,tt0463283,tt0103110,tt0087284,tt0110116,tt13765516,tt0106966,tt0113463,tt0110963,tt0200720
tt0034881,tt0051406,tt0034240,tt0038369,tt0035432,tt0034798,tt0035567,tt0065727,tt0035417,tt0035169,tt0028597,tt0029682,tt0037865
tt0081760,tt0077630,tt0309150,tt0090848,tt0045847,tt2387513,tt0060214,tt1159634,tt0079094,tt0093158,tt0068762,tt0169085,tt0057704
tt0255653,tt2340650,tt0111797,tt1153053,tt2014351,tt0246772,tt1838515,tt0114440,tt0153737,tt1519663,tt5153236,tt3254796,tt0087886
tt0042477,tt0041931,tt0043511,tt0038823,tt0040092,tt0104775,tt0417214,tt0079041,tt0039417,tt0060860,tt0040559,tt0047336,tt0056898
tt0467200,tt0864761,tt0414055,tt0127536,tt0335119,tt1781769,tt0962736,tt0422720,tt0416508,tt0357392,tt0783233,tt1229822,tt0414387
tt0092099,tt0116695,tt0095953,tt0117060,tt0099371,tt0104257,tt0120755,tt0317919,tt1745960,tt2381249,tt0181689,tt1229238,tt4912910
tt0995740,tt0356982,tt5662932,tt2882328,tt1261047,tt1883121,tt1327035,tt0400234,tt7180544,tt0920464,tt2229842,tt0195002,tt1373156
tt0250809,tt0086479,tt0473697,tt1157631,tt0109747,tt0157154,tt0064694,tt0120448,tt0066789,tt0109529,tt0315110,tt0265825,tt0450680
tt0042784,tt0039566,tt0037462,tt0028355,tt0049656,tt0029284,tt0042643,tt0031593,tt0038303,tt0041350,tt0047679,tt0043625,tt0042757
tt0072351,tt0073282,tt0076543,tt0076913,tt0068323,tt0076106,tt0074207,tt0082121,tt0070350,tt0070898,tt0074281,tt0072820,tt0091295
tt0120609,tt0142192,tt0120008,tt0202470,tt0138946,tt0120188,tt0110971,tt0120366,tt0430105,tt0107286,tt2311162,tt0299854,tt0111066
tt0089622,tt0097891,tt0093828,tt0089652,tt0034786,tt0083739,tt0084408,tt0072730,tt0055304,tt0092211,tt0081617,tt0034398,tt0118956
tt0367631,tt0421994,tt0337953,tt0179116,tt0245238,tt0830570,tt0384504,tt0323120,tt0168987,tt0113416,tt1555440,tt7427856,tt0089015
tt0427229,tt0821640,tt0770752,tt0209475,tt0251127,tt1033643,tt0866439,tt0252076,tt0901476,tt0398375,tt1142988,tt0369735,tt0318649
tt0072107,tt0076297,tt0064118,tt0071524,tt0026778,tt0066026,tt0071746,tt0058305,tt0057050,tt0041090,tt0088194,tt0073440,tt0098510
tt0965375,tt12197698,tt0106479,tt0074238,tt0096977,tt2966848,tt0353248,tt3643544,tt0995867,tt0042281,tt0171227,tt0120775,tt8051894
tt0307639,tt4948040,tt0109279,tt0078872,tt6228640,tt0828065,tt0821810,tt0099816,tt0085248,tt7784788,tt0179029,tt0104522,tt1838735
tt0325011,tt0109592,tt1521090,tt0021576,tt0094901,tt0140428,tt1893195,tt0082714,tt0418110,tt0238891,tt0072037,tt1270685,tt0052861
tt0441782,tt0472582,tt1976989,tt3335606,tt2028535,tt1684925,tt2188913,tt1661820,tt1836944,tt0465436,tt1588173,tt0269095,tt1020055
tt0091828,tt0095963,tt0116213,tt0233469,tt0087078,tt0146675,tt0093894,tt0088944,tt0216216,tt0089893,tt0082198,tt0096320,tt0107362
tt0020488,tt0020686,tt0020827,tt0040315,tt0020589,tt0023878,tt0023938,tt0056914,tt0035421,tt2912504,tt0023942,tt0005059,tt4923042
tt0266697,tt0378194,tt0105236,tt0361748,tt0110912,tt1853728,tt0120382,tt1130884,tt1521225,tt6019206,tt0993846,tt0477348,tt0372784
tt0079285,tt0083959,tt0089489,tt0080421,tt0078869,tt0079966,tt0082431,tt0074812,tt0079946,tt0103194,tt0087988,tt0087472,tt0095488
tt0049169,tt0048215,tt0050084,tt0045920,tt0045546,tt0044207,tt0047577,tt0045917,tt0051786,tt0047573,tt0046534,tt0065163,tt0048696
tt0095675,tt0185125,tt0275491,tt0101026,tt0441909,tt0103030,tt0287467,tt0118819,tt0093412,tt0088461,tt0113083,tt0085496,tt0107315
tt0290212,tt0114788,tt1122614,tt0454792,tt0117561,tt0107322,tt0102181,tt0220100,tt0116447,tt0074235,tt0098724,tt0165854,tt0343663
tt0031212,tt0030149,tt0031336,tt0031259,tt0033802,tt0033987,tt0033512,tt0031750,tt0033024,tt0034162,tt0032022,tt0039080,tt0031103
tt0464049,tt3722070,tt0110428,tt0325123,tt0337909,tt0120514,tt3169706,tt0477095,tt0434124,tt0412536,tt0105130,tt6500458,tt0278500
tt0375920,tt0206917,tt0118768,tt0138304,tt1885299,tt8391714,tt0112883,tt8925618,tt8925680,tt0113972,tt0381270,tt0091972,tt0120681
tt0223954,tt0097438,tt1393000,tt0116733,tt0120642,tt0164212,tt0119557,tt0179473,tt0322700,tt0245540,tt0306011,tt0109374,tt0124595
tt0039896,tt0044136,tt0039666,tt0039973,tt0037632,tt0039211,tt0039941,tt0042394,tt0039464,tt0043955,tt0050213,tt0039725,tt0039000
tt0095384,tt0095730,tt0099188,tt0097790,tt0095311,tt0089886,tt0056552,tt0083431,tt0095519,tt0095832,tt0105811,tt0096483,tt0102861
tt0402743,tt0143338,tt1314248,tt0112643,tt0930072,tt0113858,tt0093468,tt10674930,tt1020543,tt0089269,tt0303732,tt0091829,tt0084694
tt0050957,tt0051174,tt0052320,tt0050393,tt0053611,tt0051381,tt0051128,tt0033879,tt0051432,tt0051746,tt0052969,tt0051993,tt0049363
tt0112710,tt0098175,tt0119413,tt0367195,tt0092306,tt0108471,tt0105924,tt0459072,tt0267155,tt0118687,tt0057642,tt0083082,tt0076871
tt0155776,tt0186589,tt0120032,tt0157503,tt0115963,tt0204946,tt0097493,tt6547482,tt0139134,tt0997048,tt0127723,tt0113646,tt3088580
tt0287425,tt0109374,tt0111416,tt0117194,tt0115770,tt0096131,tt0421983,tt0291770,tt0102174,tt0094912,tt0099547,tt1091228,tt0119527
tt0362526,tt0165361,tt0453548,tt0145480,tt0420087,tt0427470,tt0310910,tt0247586,tt0119535,tt0134630,tt0388182,tt0120662,tt0398027
tt0119598,tt0437714,tt0319531,tt0810772,tt0092641,tt0116828,tt0117220,tt0426931,tt7584702,tt0241025,tt0118603,tt0286499,tt0340096
tt0443473,tt4151192,tt1314177,tt1160368,tt0419946,tt0928124,tt1563719,tt0471041,tt0499556,tt0425150,tt0977669,tt0293509,tt0095640
tt0115744,tt0147004,tt0119164,tt0119535,tt0111149,tt0246875,tt0120100,tt0181473,tt0085478,tt0112537,tt0082477,tt0229377,tt0337909
tt0084788,tt0082163,tt0086366,tt0080520,tt0087042,tt0078446,tt0089199,tt0092690,tt1323598,tt0099546,tt1340803,tt0086618,tt0086261
tt0115571,tt0122961,tt0276816,tt0099059,tt0104362,tt0160399,tt0106912,tt0119675,tt0114508,tt0120184,tt0114367,tt0111282,tt6086192
tt0354899,tt1395066,tt0799934,tt2027140,tt0219822,tt1618445,tt3882000,tt5922860,tt1817287,tt0318462,tt0243017,tt0460791,tt0101700
